"Time [ms]"	"BranchCurrent(Vi_t) [A]"
99.0113999999979	0.0557161957128548
99.1255999999979	0.0319779608252868
99.2397999999979	0.00418257487673726
99.3539999999979	-0.0141610313030598
99.4681999999979	-0.0162073045192979
99.5823999999979	0.0110028302172381
99.6965999999979	0.0802213217351026
99.8107999999979	0.210545033254179
99.9249999999979	0.0791668567875086
100.039199999998	0.0501357202188293
100.153399999998	0.0232549001439493
100.267599999998	0.00970918990587634
100.381799999998	0.0225397105983628
100.495999999998	0.069054406913192
100.610199999998	0.170139329815056
100.724399999998	0.0677697809516562
100.838599999998	0.0421563925009587
100.952799999998	0.013560598117539
101.066999999998	-0.00371804815808548
101.181199999998	-0.0020244847229821
101.295399999998	0.0292617734468856
101.409599999998	0.107546979086482
101.523799999998	0.0499071612579158
101.637999999998	0.0293616927455413
101.752199999998	0.00150677811530193
101.866399999998	-0.0183786545174805
101.980599999998	-0.0258686673880392
102.094799999998	-0.00676292646725443
102.208999999998	0.0507424953524042
102.323199999998	0.164074067352843
102.437399999998	0.0613495826949874
102.551599999998	0.0352222939593067
102.665799999998	0.00727904529404018
102.779999999998	-0.00716010948930232
102.894199999998	-0.000707782056622285
103.008399999998	0.0342878113584267
103.122599999998	0.122898419744917
103.236799999998	0.0525231428801618
103.350999999998	0.0296298553290538
103.465199999998	0.00203143894939006
103.579399999998	-0.0166733884802172
103.693599999998	-0.0201265604805895
103.807799999998	0.00485106651676121
103.921999999998	0.0712028229211657
104.036199999998	0.19659277486006
104.150399999998	0.0737895722808303
104.264599999998	0.0459193824712521
104.378799999998	0.0186488093168349
104.492999999998	0.00556608520588296
104.607199999998	0.0168534832224159
104.721399999998	0.0608584679427258
104.835599999998	0.159749933281741
104.949799999998	0.0656518915396564
105.063999999998	0.0409153694808221
105.178199999998	0.0130491658199587
105.292399999998	-0.00491728879908062
105.406599999998	-0.00483134813523193
105.520799999998	0.0257813629609696
105.634999999998	0.100613451264824
105.749199999998	0.238035704194627
105.863399999998	0.0911966779738531
105.977599999998	0.0615315492977408
106.091799999998	0.0348510945874922
106.205999999998	0.0197778669404283
106.320199999998	0.0307835617322728
106.434399999998	0.0830033262782081
106.548599999998	0.190488109445962
106.662799999998	0.0749858469959311
106.776999999998	0.0482591220580304
106.891199999998	0.0194165834367734
107.005399999998	0.00324273744619584
107.119599999998	0.00730921208423142
107.233799999998	0.0405769655582432
107.347999999998	0.123616033222397
107.462199999998	0.0542770398873207
107.576399999998	0.0321476330148543
107.690599999998	0.00368002050730879
107.804799999998	-0.0158358572583685
107.918999999998	-0.0211225270571938
108.033199999998	0.00114288695343956
108.147399999998	0.063839556916719
108.261599999998	0.184090930411484
108.375799999997	0.068684278937584
108.489999999997	0.0410918581492128
108.604199999997	0.0130187166366362
108.718399999997	6.14813962450567E-05
108.832599999997	0.00856351837398202
108.946799999997	0.0492697484416594
109.060999999997	0.143497003657455
109.175199999997	0.0583399377001432
109.289399999997	0.0341380211800607
109.403599999997	0.0058072498204118
109.517799999997	-0.0123100769452196
109.631999999997	-0.0136172687225122
109.746199999997	0.0146724426068558
109.860399999997	0.0862207006910396
109.974599999997	0.219748798002713
110.088799999997	0.0822718208268952
110.202999999997	0.052759618652857
110.317199999997	0.025835122638918
110.431399999997	0.000865897588702188
110.545599999997	0.0154778862420985
110.659799999997	0.064872283997769
110.773999999997	0.16922048238701
110.888199999997	0.0663281927990222
111.002399999997	0.040142844312753
111.116599999997	0.0118707362161938
111.230799999997	-0.00541376392657589
111.344999999997	-0.00245864769681796
111.459199999997	0.0279345566504597
111.573399999997	0.109055923820383
111.687599999997	0.0489470472173245
111.801799999997	0.0274624545891317
111.915999999997	-0.000386769255254128
112.030199999997	-0.0200765433003548
112.144399999997	-0.0266569523659924
112.258599999997	-0.00584115016572518
112.372799999997	0.0545308335832482
112.486999999997	0.171025308632838
112.601199999997	0.063445583009957
112.715399999997	0.036674223860245
112.829599999997	0.00866511027933205
112.943799999997	-0.00549795300563146
113.057999999997	0.00245767170491976
113.172199999997	0.0410362532265957
113.286399999997	0.132276039242556
113.400599999997	0.0550925371443141
113.514799999997	0.0317274355819406
113.628999999997	0.00356481905916723
113.743199999997	-0.0148945695584395
113.857399999997	-0.0171956297886054
113.971599999997	0.00930550554335157
114.085799999997	0.0792520265147612
114.2	0.207201363138407
