"Time [ms]"	"FL_a [Wb]"	"FL_c [Wb]"	"FL_b [Wb]"
47.3930000000004	-0.134287007321523	0.255046549029507	-0.0859240556548025
47.5072000000004	-0.106066945315266	0.258136872156592	-0.114474503331139
47.6214000000004	-0.0774873717895325	0.25405065687289	-0.142725726604912
47.7356000000004	-0.0483488284100884	0.242872339200652	-0.170451442591394
47.8498000000004	-0.0183098515442198	0.22569867534082	-0.197247902967339
47.9640000000004	0.0130318805013823	0.203691769017651	-0.222623195662578
48.0782000000004	0.0464285021462196	0.178204525224348	-0.245697236254329
48.1924000000004	0.0723124471191214	0.147350211396549	-0.251283761076102
48.3066000000004	0.101068852360227	0.119312473651218	-0.257491804034798
48.4208000000004	0.129539009008231	0.0909236878052931	-0.256765461459171
48.5350000000004	0.157505613910824	0.0619812090737089	-0.248639174786357
48.6492000000004	0.184953670175431	0.03222781658223	-0.233994356911007
48.7634000000004	0.211065472819922	0.0015194383268842	-0.213877611391526
48.8776000000004	0.235244636977271	-0.0309346351237404	-0.189671421659353
48.9918000000004	0.246210685202956	-0.0584944110858519	-0.160445065300563
49.1060000000004	0.255696242438406	-0.0875537378214639	-0.132673693218261
49.2202000000004	0.257977899259588	-0.116130744249149	-0.104355418374212
49.3344000000004	0.253094649043236	-0.144523510422523	-0.0754885905520954
49.4486000000004	0.241165013043518	-0.172359827843661	-0.0460419609308803
49.5628000000004	0.22325989755165	-0.199186927481048	-0.0156418781335896
49.6770000000004	0.200721211320997	-0.224348755410536	0.0159586187135217
49.7912000000004	0.174857590080225	-0.247121858819608	0.0496815590612337
49.9054000000004	0.144132278225878	-0.252439922208433	0.0757100873255314
50.0196000000004	0.116043888473156	-0.257939824812622	0.104434132879505
50.1338000000004	0.0875741610741886	-0.256158259572082	0.132842177508031
50.2480000000004	0.0587464223139836	-0.247191354304619	0.160532451226461
50.3622000000004	0.0288339510859955	-0.231719971893903	0.187861309081441
50.4764000000004	-0.00205263586747789	-0.211088424947512	0.213796015786686
50.5906000000004	-0.0347645082622471	-0.186485219332929	0.237705371922801
50.7048000000004	-0.0621184749125324	-0.15705129527328	0.247742990924178
50.8190000000004	-0.0911148500738074	-0.129210738733237	0.256391798228855
50.9332000000004	-0.119656379598842	-0.100848898718117	0.257841186132653
51.0474000000004	-0.14796880518237	-0.0718941580745502	0.251966881765608
51.1616000000004	-0.175704413705358	-0.0423491546293752	0.239251920732737
51.2758000000004	-0.20236958540034	-0.0118060475927472	0.220563252473246
51.3900000000004	-0.227306984951432	0.019994188763001	0.197657417802113
51.5042000000004	-0.249779838555912	0.0539764867011745	0.171562250498904
51.6184000000004	-0.2535510466193	0.0795840173894543	0.140428215980558
51.7326000000004	-0.258107277486202	0.108225449256772	0.112266358662383
51.8468000000004	-0.255379292424015	0.136574640986372	0.0837478695624668
51.9610000000005	-0.245613655725834	0.164405493387965	0.0546778860610748
52.0752000000005	-0.229435186960654	0.191565666339746	0.0246884142496308
52.1894000000005	-0.208227453452914	0.21728728546311	-0.00637304129247043
52.3036000000005	-0.183254540500707	0.240895559233453	-0.0393289805932041
52.4178000000005	-0.15326639926793	0.249251514259559	-0.0661116406291744
52.5320000000005	-0.125356242272408	0.25696089860579	-0.0950249138190471
52.6462000000005	-0.0969690712991548	0.257503188857015	-0.123527674930276
52.7604000000005	-0.0679364182141649	0.250513978678477	-0.151738046638559
52.8746000000005	-0.0383371668970509	0.237220234897819	-0.179397119597526
52.9888000000005	-0.0077738859493708	0.218006229132992	-0.20584636334288
53.1030000000005	0.0243031893664683	0.194514421254587	-0.230470271488923
53.2172000000005	0.0586309968278172	0.168085182912325	-0.252539877144151
53.3314000000005	0.0837002997502149	0.136434040655076	-0.254524640111453
53.4456000000005	0.11227650062984	0.108225154137348	-0.258161516591712
53.5598000000005	0.140577100855025	0.0796771520389963	-0.254563979261706
53.6740000000005	0.168343250161043	0.050558435787836	-0.243850638409478
53.7882000000005	0.195209655494309	0.0205727805966215	-0.226967549089197
53.9024000000005	0.220703558874249	-0.0106841620279563	-0.20519093573784
54.0166000000005	0.243952997231246	-0.0439483334337336	-0.179844713242513
54.1308000000005	0.250651123624087	-0.0702090169644949	-0.149348300358096
54.2450000000005	0.25729033653348	-0.0990208206321302	-0.121347238854737
54.3592000000005	0.257034177991933	-0.127513282641552	-0.092959364802616
54.4734000000005	0.249305994204124	-0.155642077759033	-0.0639177892663808
54.5876000000005	0.234995444369833	-0.183149411890235	-0.034186048699838
54.7018000000005	0.215109672564162	-0.209331877610514	-0.0035371908328894
54.8160000000005	0.191080421612504	-0.23364353914774	0.0288161390442779
54.9302000000005	0.164354301118628	-0.255262598075963	0.0635363474821859
55.0444000000005	0.1321990153671	-0.255505241436453	0.0880783062398766
55.1586000000005	0.103955749465786	-0.258083348934213	0.11659963837551
55.2728000000005	0.0753464767133761	-0.253526430628048	0.144818035165773
55.3870000000005	0.0461730652754722	-0.241902926728432	0.172505884257085
55.5012000000005	0.0160378550383478	-0.224227523584872	0.19919944779358
55.6154000000005	-0.015462863926391	-0.201847533799714	0.22440286564053
55.7296000000005	-0.049074122416302	-0.176085417542196	0.247239754062801
55.8438000000005	-0.0747418312953108	-0.145020066918693	0.252054879768979
55.9580000000005	-0.10349131149788	-0.116975316377103	0.257854001100937
56.0722000000005	-0.131913645174683	-0.0885360507617964	0.256386085067493
56.1864000000005	-0.159831699287378	-0.0595436001104215	0.24766471512749
56.3006000000005	-0.187176109901	-0.029679024281385	0.23238584654844
56.4148000000005	-0.213146167303008	0.0011643862320237	0.211901441909716
56.5290000000005	-0.237133052659064	0.0337964649722707	0.187363280132029
56.6432000000005	-0.247358177426944	0.0611754374192549	0.157954344580039
56.7574000000005	-0.256239766173448	0.090189935006741	0.130129935966464
56.8716000000005	-0.257887032060509	0.1187377598255	0.101769126101078
56.9858000000005	-0.25220802651756	0.147057950819278	0.0728111164618983
57.1	-0.239644538864166	0.174816419979046	0.0432750794939597
57.2141999999995	-0.221097010588535	0.201508908965356	0.0127358699408436
57.3283999999995	-0.198215649992316	0.226501151394794	-0.019030307623544
57.4425999999995	-0.172128557132662	0.249050496195304	-0.0529620869266126
57.5567999999995	-0.141206151399042	0.253385112472159	-0.0787955588682107
57.6709999999995	-0.113040941266298	0.258087151923938	-0.107450893820799
57.7851999999995	-0.0845157143384879	0.255449912038046	-0.135813221252224
57.8993999999995	-0.0552978631350639	0.245786450796757	-0.163819401462664
58.0135999999995	-0.0252780811018558	0.229660574939501	-0.191010556873866
58.1277999999995	0.00577695084429781	0.208496539222709	-0.216755139752472
58.2419999999995	0.0387317646593503	0.183517966798511	-0.240384778358171
58.3561999999995	0.0656907112015181	0.153694186640549	-0.24915528895348
58.4703999999995	0.0946080880559128	0.125773753028086	-0.256932730143033
58.5845999999995	0.123111060255351	0.097368732614304	-0.257514932535345
58.6987999999995	0.15132366753054	0.0683078701027049	-0.25061975141781
58.8129999999995	0.178998042602647	0.0386996734271488	-0.23726988433046
58.9271999999995	0.205544367894848	0.00804304889000536	-0.218025051697726
59.0413999999995	0.230171408323452	-0.0240492236147475	-0.194494705392506
59.1555999999995	0.252248934171655	-0.0583881641827076	-0.168033865920578
59.2697999999995	0.254521071874408	-0.083612851424033	-0.136525936089465
59.3839999999995	0.258142069188385	-0.112194583386164	-0.108308456074585
59.4981999999995	0.254512657245388	-0.140495746325648	-0.0797446305038486
59.6123999999995	0.243737163305099	-0.168256613561927	-0.0506095624123815
59.7265999999995	0.22679546112975	-0.194297488743858	-0.0212843688037557
59.8407999999995	0.204946350326535	-0.219773336833629	0.00999939231702188
59.9549999999995	0.179527771052938	-0.243051642086371	0.0432998105048994
60.0691999999995	0.149519275745749	-0.250757302849355	0.0700812724811124
60.1833999999995	0.121494699880279	-0.257337383858557	0.098905296132564
60.2975999999995	0.0930594776227689	-0.256970045260596	0.127390321155285
60.4117999999995	0.0639376796482305	-0.249121257195595	0.155552725580243
60.5259999999995	0.0341598528686166	-0.234704350106413	0.183056042906211
60.6401999999995	0.0033202868259923	-0.21470799217349	0.209383294471639
60.7543999999995	-0.0290783395344426	-0.190575453811563	0.233670775463185
60.8685999999995	-0.0638666336816316	-0.163789186733284	0.255238813021193
60.9827999999995	-0.0885312826033447	-0.131745339572555	0.255630931785382
61.0969999999995	-0.117058516450796	-0.10349506574048	0.25803650987269
61.2111999999995	-0.145269633261978	-0.0748644386916241	0.25333190715563
61.3253999999995	-0.172943623102129	-0.0456626878647644	0.241540240754564
61.4395999999995	-0.199597838289175	-0.0154777485090896	0.223729756167678
61.5537999999995	-0.224758229971347	0.016077019458378	0.201215468367545
61.6679999999995	-0.247510417051701	0.0497795333362746	0.175344967967322
61.7821999999995	-0.25230525457628	0.0754879953870388	0.144313864654156
61.8963999999995	-0.257908233255914	0.104218256919308	0.116241662228018
62.0105999999995	-0.2562196506128	0.132636949785567	0.087788430850229
62.1247999999995	-0.247288179857507	0.160334766649955	0.0589570588433308
62.2389999999996	-0.23181413694727	0.187658535672897	0.0290337716373261
62.3531999999996	-0.211139745531692	0.213589141605905	-0.00185944605676174
62.4673999999996	-0.186472496279132	0.2375007589387	-0.0345815417778989
62.5815999999996	-0.157138634489423	0.24777808950545	-0.0620462063005396
62.6957999999996	-0.129289366361451	0.25642096599476	-0.091049293101168
62.8099999999995	-0.100907392043488	0.257829185561873	-0.119593322348393
62.9241999999995	-0.0719231496696183	0.251874548384467	-0.147904902860834
63.0383999999995	-0.0423387181126971	0.239051775661558	-0.175630199877923
63.1525999999995	-0.0117427313582155	0.22024321432309	-0.202282688144394
63.2667999999995	0.0201155945458849	0.197209045124849	-0.22718827330666
63.3809999999995	0.054160809409532	0.171005284270408	-0.249625756488361
63.4951999999995	0.0799793250930736	0.140064067588628	-0.253730581942167
63.6093999999995	0.108621073043966	0.111879797078498	-0.258131430257196
63.7235999999995	0.136969701263812	0.0833329323022087	-0.255213367886902
63.8377999999995	0.164948507718206	0.0540670814157829	-0.245222670165589
63.9519999999995	0.192089281665942	0.0239879941354257	-0.228820835481341
64.0661999999995	0.21775382085541	-0.00714567812818137	-0.207403190250991
64.1803999999995	0.241278820903034	-0.0401996276740732	-0.182287817655295
64.2945999999995	0.249684916215894	-0.0670726596494608	-0.152376766903731
64.4087999999995	0.257127317587054	-0.0959683464111474	-0.124430607403012
64.5229999999995	0.257357164972503	-0.124462501475692	-0.096010603920869
64.6371999999995	0.250080259534431	-0.152647258816049	-0.0669146972131228
64.7513999999995	0.236412609557864	-0.180272434341801	-0.0372528211029524
64.8655999999995	0.216916946070727	-0.206756226563282	-0.00653143581133824
64.9797999999994	0.193178250128958	-0.231272275736277	0.0256664826739975
65.0939999999994	0.166579470299418	-0.253185083119188	0.0601576569635562
65.2081999999994	0.134950569042205	-0.254960245994319	0.085258373792902
65.3223999999994	0.106716161042389	-0.258147663324349	0.113822820523949
65.4365999999994	0.0781099095839159	-0.254091683548355	0.142081980236262
65.5507999999994	0.0489331478830658	-0.242884858840634	0.169796244692807
65.6649999999994	0.0195987531073884	-0.225665225813407	0.195730442976046
65.7791999999994	-0.0117950603033948	-0.203567227814817	0.221101105208399
65.8933999999994	-0.0452300391818877	-0.177981096164203	0.24423217108923
66.0075999999994	-0.071862246406732	-0.147824687709176	0.251369674338851
66.1217999999994	-0.100655509655482	-0.119768560588585	0.257539365690252
66.2359999999994	-0.129115638730953	-0.0913047776648729	0.256688131350029
66.3501999999994	-0.157242965740677	-0.0621447374412326	0.248407687174489
66.4643999999994	-0.18468656354576	-0.0323070616810393	0.23358302827451
66.5785999999994	-0.210921468528852	-0.00139029740054437	0.213309931272559
66.6927999999994	-0.235065487723079	0.0311404681554523	0.188949154905023
66.8069999999994	-0.246599272596697	0.0590186847287603	0.160014895883848
66.9211999999994	-0.255884826349569	0.0880692847010662	0.132202378285856
67.0353999999994	-0.257887848106513	0.116630684612734	0.103825996741772
67.1495999999994	-0.252746796206342	0.145017214303998	0.0749040214347013
67.2637999999993	-0.240540773084857	0.172827045776395	0.0453873330633373
67.3779999999993	-0.222353418644969	0.199621340018673	0.0149064258553224
67.4921999999993	-0.199579471753349	0.224696656783686	-0.0168097126072882
67.6063999999993	-0.173552986802903	0.24739228022029	-0.0506425994576686
67.7205999999993	-0.143021753435588	0.252894248687208	-0.0768882129057292
67.8347999999993	-0.114893416463493	0.258010305969017	-0.105601143432621
67.9489999999993	-0.0863747938897104	0.255813714965915	-0.133994588492861
68.0631999999993	-0.0571446900445047	0.246458873440194	-0.162034523354652
68.1773999999993	-0.0271475329827206	0.230615663807096	-0.1892904626855
68.2915999999993	0.00385010686316718	0.209654517800568	-0.215111164047091
68.4057999999993	0.0367129507155546	0.184760000765514	-0.23887060098125
68.5199999999993	0.0640181859074645	0.155267552163059	-0.248492464959296
68.6341999999993	0.0929859996653666	0.127382649902511	-0.256728260524146
68.7483999999993	0.121511512237248	0.0989819004300913	-0.257669608013155
68.8625999999993	0.149780342489107	0.0699563939569711	-0.251231155785732
68.9767999999993	0.17746086598672	0.040332409941898	-0.238008187959318
69.0909999999993	0.204053215066812	0.00968856446450501	-0.218914644601291
69.2051999999993	0.228785022681977	-0.0223257488317556	-0.195572191442617
69.3193999999993	0.251026190680164	-0.0565370954052039	-0.169213169330295
69.4335999999992	0.254228850422945	-0.0820811814454271	-0.138009128481997
69.5477999999992	0.258175004629972	-0.110701814830976	-0.109814456129123
69.6619999999992	0.254806233947679	-0.13902090338032	-0.0812503676128718
69.7761999999992	0.244343153286099	-0.166952592401542	-0.0519872990224619
69.8903999999992	0.227579140791863	-0.1939949764811	-0.0218566495548885
70.0045999999992	0.205841307872892	-0.219511581483702	0.0094021195722962
70.1187999999992	0.180581449886016	-0.24288582806957	0.0425764677591201
70.2329999999992	0.150393024145132	-0.250386730972078	0.0691619692305294
70.3471999999992	0.12241531848998	-0.257374046959131	0.0980168090428288
70.4613999999992	0.0939827918355199	-0.257134429736216	0.126488752383541
70.5755999999992	0.0648762310764073	-0.249450995131813	0.154651756518889
70.6897999999992	0.0351437179107289	-0.235324505039896	0.18219158805339
70.8039999999992	0.00436631272485217	-0.215496886523519	0.208564859531217
70.9181999999992	-0.0279601383743161	-0.191521030235393	0.232927798902152
71.0323999999992	-0.0626354186166011	-0.164779317563869	0.254621065469927
71.1465999999992	-0.0874222106756764	-0.132851371265436	0.255427913647757
71.2607999999992	-0.115948688416976	-0.104593092075671	0.25811585291074
71.3749999999992	-0.144170732373788	-0.075964613005241	0.25358239439982
71.4891999999992	-0.171831781034295	-0.0467428412299761	0.241884849184482
71.6033999999992	-0.198559096644856	-0.0166193553222276	0.224345455263636
71.7175999999991	-0.22380275402012	0.0148710578205506	0.201978708508288
71.8317999999991	-0.24670042038609	0.0484554847518568	0.176224725104413
71.9459999999991	-0.252046463710832	0.0743856802422648	0.145401789917025
72.0601999999991	-0.257793741070797	0.103119746478236	0.117319408450019
72.1743999999991	-0.256353388066308	0.131550801622263	0.0888625681367326
72.2885999999991	-0.247609869140846	0.159634143783205	0.0597032543388008
72.4027999999991	-0.232352277315121	0.186987054428299	0.0298156487241446
72.5169999999991	-0.211780410074707	0.212961147168045	-0.00103588219539235
72.6311999999991	-0.18719951580761	0.236933407133969	-0.0337036512883194
72.7453999999991	-0.157922176032093	0.24747401494856	-0.061227407762389
72.8595999999991	-0.130076447802417	0.256277742098238	-0.0902369808410453
72.9737999999991	-0.101679699705397	0.257668872253304	-0.118770244744889
73.0879999999991	-0.0727239577181633	0.25209971839944	-0.147115748756721
73.2021999999991	-0.0431603896576111	0.239435183112506	-0.174869353470483
73.3163999999991	-0.012613622649798	0.220878274070466	-0.201583960898763
73.4305999999991	0.0192312330388906	0.197803490710924	-0.226514324002618
73.5447999999991	0.0532440111496476	0.171610693841816	-0.249000317771494
73.6589999999991	0.0791975510905443	0.140796574726729	-0.253517633943845
73.7731999999991	0.107856845882948	0.112621848036157	-0.258082149632587
73.887399999999	0.136225186945517	0.0840856293465594	-0.255303470492044
74.001599999999	0.164227450631858	0.0548276356608179	-0.24549544388895
74.115799999999	0.191406286105932	0.0247674083563811	-0.229210760036823
74.229999999999	0.217101908990413	-0.0063467083190254	-0.207890058009562
74.344199999999	0.240660981904602	-0.0393827112551185	-0.182773505892476
74.458399999999	0.249324805971764	-0.0663735785956412	-0.152972564848508
74.572599999999	0.25703952037066	-0.095318685468451	-0.125068399975332
74.686799999999	0.257425266828493	-0.123823575048652	-0.0966493224396431
74.800999999999	0.250426584479913	-0.152053573952234	-0.0675880332218478
74.915199999999	0.236714369871709	-0.179670802590556	-0.0379066276474653
75.029399999999	0.217273275671063	-0.206167132103618	-0.00717969019009316
75.143599999999	0.193564450003969	-0.230717441767245	0.0249969955779127
75.257799999999	0.167000458302605	-0.252691338774696	0.059443385216946
75.371999999999	0.135503055295809	-0.254789576712395	0.0846830811900141
75.486199999999	0.107272734889571	-0.258165356129128	0.113259459070552
75.600399999999	0.0786745828484681	-0.254223055944897	0.141535876772574
75.714599999999	0.0496884661189117	-0.243189381135791	0.16906416467288
75.828799999999	0.0194442432463382	-0.225925551471827	0.19603015269856
75.942999999999	-0.0119475155907813	-0.203804975211055	0.22141196849086
76.057199999999	-0.0453462715289657	-0.178306622740412	0.244546139177399
76.1713999999989	-0.0717343433247771	-0.147922431298341	0.251250761531136
76.2855999999989	-0.100549425043025	-0.119903263285357	0.257627236253471
76.3997999999989	-0.129003862558225	-0.0914503640017463	0.256768774151805
76.5139999999989	-0.157133443459691	-0.0623070113918253	0.24852839749468
76.6281999999989	-0.184572113444741	-0.0324763975506368	0.233778305026975
76.7423999999989	-0.210549497588031	-0.00178103422847596	0.213516157523548
76.8565999999989	-0.234711867210787	0.0307379637516982	0.189173392481666
76.9707999999989	-0.246487660348642	0.0587042924196268	0.160324584426221
77.0849999999989	-0.255861195556795	0.0877624228866071	0.13251616626062
77.1991999999989	-0.258008087914816	0.116344731709953	0.104154564245348
77.3133999999989	-0.252814272847557	0.144715449119092	0.0752113475577358
77.4275999999989	-0.240564114703197	0.172506265236165	0.0456703914271963
77.5417999999989	-0.222464873225291	0.199324490637576	0.0152056832827679
77.6559999999989	-0.199737013059045	0.224416920273899	-0.0164957423935259
77.7701999999989	-0.173761541549764	0.247154511850216	-0.0502972771910991
77.8843999999989	-0.143302689432673	0.252868401817244	-0.0766219877109125
77.9985999999989	-0.115162458587815	0.258000862620027	-0.105330977138717
78.1127999999989	-0.086636255356857	0.255889467947228	-0.13372728241024
78.2269999999989	-0.0573931091556879	0.246491018367058	-0.16176494173045
78.3411999999988	-0.027377590545502	0.230587032424698	-0.189012433335266
78.4553999999988	0.00359680431165892	0.209708429401605	-0.214849514024305
78.5695999999988	0.0364459892788638	0.184853376334754	-0.238634587880905
78.6837999999988	0.0638530090754804	0.155456709229985	-0.248542530226085
78.7979999999988	0.0928147125649632	0.127558810668818	-0.256720700419882
78.9121999999988	0.121333594565535	0.0991418980175582	-0.257559855340782
79.0263999999988	0.149613913882093	0.070119251182906	-0.251237103771632
79.1405999999988	0.177295049386106	0.0404875255995325	-0.238024768325364
79.2547999999988	0.203903761067259	0.00984836849011987	-0.218994094677676
79.3689999999988	0.228649219073271	-0.0221615023344947	-0.195614305157396
79.4831999999988	0.25089156172255	-0.0563817044504178	-0.169232072028521
79.5973999999988	0.254238288274727	-0.0819971755139054	-0.138093553831711
79.7115999999988	0.258142579256424	-0.110608756658762	-0.10988329934085
79.8257999999988	0.254685460243616	-0.138906200831698	-0.0812910702089654
79.9399999999988	0.244323136115717	-0.166880155023546	-0.0520354475588855
80.0541999999988	0.227565221311321	-0.193944942686451	-0.0218975846268554
80.1683999999988	0.205889626433612	-0.219494561500984	0.0093362503578139
80.2825999999988	0.180528847218519	-0.24283379481249	0.0425513190433476
80.3967999999988	0.150376809057819	-0.250354112620385	0.0691770417273928
80.5109999999988	0.122392081029655	-0.257379386386871	0.0980294491018269
80.6251999999987	0.0939626023389827	-0.25711061398272	0.12650965058987
80.7393999999987	0.0648570032833658	-0.249470259268225	0.154680137445835
80.8535999999987	0.0351172903116082	-0.235267993958452	0.182219356762161
80.9677999999987	0.00431729071289432	-0.215413672304239	0.208597092396695
81.0819999999987	-0.0280307012610214	-0.191404957457351	0.232942458970524
81.1961999999987	-0.0627281632677443	-0.164637215819845	0.254616294634829
81.3103999999987	-0.0875032258537322	-0.132694909886057	0.255293595424119
81.4245999999987	-0.11606103535638	-0.104465493297569	0.258118436963399
81.5387999999987	-0.144289323131021	-0.0758406799719602	0.253553614586814
81.6529999999987	-0.171985344961367	-0.0466488332643625	0.241959712862897
81.7671999999987	-0.198669141399888	-0.0164924553554893	0.224237564644062
81.8813999999987	-0.223885881540501	0.0150271252491192	0.201811717016241
81.9955999999987	-0.246753116967184	0.0486426197695303	0.176031560380006
82.1097999999987	-0.252086596803841	0.0745762390138419	0.145211285441341
82.2239999999987	-0.257812948801663	0.103316484699798	0.117133898662446
82.3381999999987	-0.256347263596284	0.131747431698612	0.0886751204041614
82.4523999999987	-0.247536984480296	0.159828437362432	0.0595084309715923
82.5665999999987	-0.23225596126492	0.187166492785665	0.0296040329730633
82.6807999999987	-0.211583275840836	0.213118071220896	-0.00127078959877859
82.7949999999986	-0.186924825423287	0.237024471863968	-0.0340010796596203
82.9091999999986	-0.157644040382626	0.247567069391558	-0.0615195596194472
83.0233999999986	-0.129803375774492	0.256347628517595	-0.0905328698440151
83.1375999999986	-0.101422499492949	0.257833080580362	-0.119081004050622
83.2517999999986	-0.0724449869673485	0.252017012397199	-0.147404528000568
83.3659999999986	-0.0428674716690995	0.23924950788389	-0.175143822743589
83.4801999999986	-0.012301084661935	0.220629307137596	-0.201837644923558
83.5943999999986	0.0195667942594745	0.197517143756125	-0.226743124955836
83.7085999999986	0.0536073388179712	0.171321359256778	-0.249197748349239
83.8227999999986	0.0795338348425349	0.140481169309813	-0.25363872399086
83.9369999999986	0.108188907049173	0.112302234516317	-0.258125328014284
84.0511999999986	0.136550732728574	0.0837589162449647	-0.255326782844922
84.1653999999986	0.164539980063946	0.0544876117115424	-0.245328389355203
84.2795999999986	0.191684843973072	0.0243949767507885	-0.22887144196308
84.3937999999986	0.217368091083066	-0.0067307855592259	-0.207586070001885
84.5079999999986	0.24091341606899	-0.039778838269044	-0.182449632081553
84.6221999999986	0.249593007322683	-0.0667826668278614	-0.152662323320471
84.7363999999986	0.257127987266521	-0.0956914681094989	-0.12472110164738
84.8505999999986	0.257359209932631	-0.124184238615399	-0.0962883083279467
84.9647999999985	0.250297853788768	-0.152399932591327	-0.0672111395532548
85.0789999999985	0.236463986542546	-0.179997601407423	-0.0375095427892365
85.1931999999985	0.216934031711389	-0.206457719924972	-0.00674751925315121
85.3073999999985	0.193210309924289	-0.231012312980517	0.0254244459159463
85.4215999999985	0.166608988196131	-0.25294999544291	0.0599051819036451
85.5357999999985	0.135095009748464	-0.254956001620808	0.0851281310083254
85.6499999999985	0.106845703997466	-0.258157952380886	0.113686564866919
85.7641999999985	0.0782250760328636	-0.253945991851973	0.141941555414592
85.8783999999985	0.049337987810474	-0.242941937883202	0.169339483938824
85.9925999999985	0.0190760649455963	-0.225590239503994	0.196300936866265
86.1067999999985	-0.0123254805185623	-0.203507583456795	0.221678907522068
86.2209999999985	-0.0457651944791007	-0.177887975389904	0.244776499629106
86.3351999999985	-0.0721767586035043	-0.147523188137878	0.251439020813746
86.4493999999985	-0.100975015218467	-0.119482098149725	0.257676222896951
86.5635999999985	-0.129413210371421	-0.0910070596919776	0.25666397949254
86.6777999999985	-0.157514830677754	-0.0618320022798066	0.248200352689632
86.7919999999985	-0.184966126798783	-0.032009206237008	0.233462265218291
86.9061999999985	-0.211179743635806	-0.00110088993456972	0.213126282295169
87.0203999999985	-0.235295765412058	0.0314535567832645	0.188750647385746
87.1345999999985	-0.246733341203322	0.0592904264487718	0.159775090856244
87.2487999999984	-0.255891368096706	0.0883242874282542	0.131943899974846
87.3629999999984	-0.257981846367779	0.11690354491823	0.103580682278011
87.4771999999984	-0.252641762973968	0.145268240543821	0.0746325952101474
87.5913999999984	-0.240336816464043	0.173057199465716	0.045090926583227
87.7055999999984	-0.222079530866109	0.199853101927973	0.0146055519047482
87.8197999999984	-0.199249251247665	0.224900704873214	-0.0171386343158777
87.9339999999984	-0.173215538346215	0.247571526015728	-0.0510001280222796
88.0481999999984	-0.142683755105359	0.253028757280829	-0.0772501733463495
88.1623999999984	-0.114508083079076	0.257874721398309	-0.105923146786092
88.2765999999984	-0.0859968808763755	0.255746788180771	-0.134333495488846
88.3907999999984	-0.0567521658473088	0.246219796898336	-0.162369113280009
88.5049999999984	-0.0267401398018351	0.230316380210212	-0.189619643799506
88.6191999999984	0.00428799300666868	0.209216332327817	-0.215400551081447
88.7333999999984	0.0371935508460855	0.184261622959094	-0.239122859052978
88.8475999999984	0.0645330158525435	0.154798367518956	-0.24878284702637
88.9617999999984	0.0934832379390771	0.126888923520709	-0.256821627431007
89.0759999999984	0.122003011197789	0.0984725765450252	-0.257546373230878
89.1901999999984	0.150269520457243	0.0694352349337939	-0.251017855005206
89.3043999999984	0.177941484371855	0.0397934789799497	-0.237641136453048
89.4185999999983	0.204507001622321	0.00911289904371317	-0.218495239239286
89.5327999999983	0.229189128521225	-0.0229551578527427	-0.194994360302971
89.6469999999983	0.251322117732674	-0.0572727096277978	-0.168522331520463
89.7611999999983	0.254424304288279	-0.082807741165395	-0.137308686269687
89.8753999999983	0.258170121856645	-0.111416187811342	-0.109099640497947
89.9895999999983	0.254632923645288	-0.139728292772409	-0.0805257026173842
90.1037999999983	0.243983895419898	-0.167654579646039	-0.0512337271605667
90.2179999999983	0.227035686806781	-0.194672532436098	-0.0210622456766243
90.3321999999983	0.205248622227408	-0.22016789685082	0.0102186114811471
90.4463999999983	0.179825805807157	-0.243441461521201	0.0434890604480921
90.5605999999983	0.149570497284232	-0.250624768660097	0.070009140896665
90.6747999999983	0.121578911021932	-0.257483135597797	0.0988528656894643
90.7889999999983	0.0931408119965374	-0.257008351353178	0.127323962971198
90.9031999999983	0.0640248016097277	-0.249210969371663	0.155483091965079
91.0173999999983	0.0342489598033935	-0.234766151061771	0.182983342161726
91.1315999999983	0.00340151820401823	-0.214688616301818	0.209294618589337
91.2457999999983	-0.0289838009124494	-0.190662752853907	0.233596178262794
91.3599999999983	-0.0637537095958108	-0.163826874053927	0.255187330615364
91.4741999999983	-0.0884661754415859	-0.13182702153388	0.25563047149123
91.5883999999983	-0.116989023635965	-0.10356574363846	0.258109286480269
91.7025999999982	-0.145198541042734	-0.0749245883763067	0.253264293086644
91.8167999999982	-0.172861434235621	-0.0457027626327174	0.241489239855345
91.9309999999982	-0.199508457791491	-0.0155073470124558	0.2235894080549
92.0451999999982	-0.2246477799448	0.0160795176505657	0.201039896701084
92.1593999999982	-0.247457222232337	0.049741649968743	0.175198664154021
92.2735999999982	-0.252419510402793	0.0755701901419312	0.144276299548422
92.3877999999982	-0.257918164952363	0.104295981583117	0.116186114421569
92.5019999999982	-0.256169013456856	0.132701499256174	0.0877029831766972
92.6161999999982	-0.247008770487268	0.16073985901038	0.0584974832830524
92.7303999999982	-0.231616325990125	0.188061684880548	0.0285810852003455
92.8445999999982	-0.210819557736919	0.213969707925425	-0.00233390593172155
92.9587999999982	-0.186101692224235	0.237841982565052	-0.0350917104155649
93.0729999999982	-0.156721295071242	0.24800731916835	-0.0625118298343767
93.1871999999982	-0.128849555802814	0.256508902361967	-0.091497657672776
93.3013999999982	-0.100459201164808	0.25778072473809	-0.12004182831293
93.4155999999982	-0.0714474807478304	0.251658142558301	-0.14833541456877
93.5297999999982	-0.041833340994937	0.238597114760681	-0.176039805621882
93.6439999999982	-0.0112438547606319	0.219889101627028	-0.202710747078706
93.7581999999982	0.0206869963075328	0.196622751393145	-0.227550041238146
